,train_cohort,test_cohort,ROC,PRC,F1,ACC,MCC,mode,best_C,transfer,test_cohort_RGC,positive_transfer,negative_transfer
1101,Miao,Kim,0.2651515151515151,0.1804810821972523,0.1818181818181818,0.4,-0.2618924633082486,ICA,0.1,Miao$\mapsto$Kim,0.6088888888888889,False,True
1102,Miao,Liu,0.4416112342941611,0.3939814925309072,0.4242424242424242,0.4672897196261682,-0.0472384199504743,ICA,0.1,Miao$\mapsto$Liu,0.5272949602585378,False,True
1103,Miao,Freeman,0.5075757575757576,0.4930111550582424,0.3749999999999999,0.4117647058823529,-0.1324102244257124,ICA,0.1,Miao$\mapsto$Freeman,0.5432525951557093,False,True
1104,Miao,Riaz,0.3658536585365853,0.1623798250482208,0.2222222222222222,0.4509803921568627,-0.1084774381916483,ICA,0.1,Miao$\mapsto$Riaz,0.6847366397539408,False,True
1105,Miao,Rose,0.4126712328767123,0.1785636925767247,0.2153846153846154,0.4269662921348314,-0.1064085239659057,ICA,0.1,Miao$\mapsto$Rose,0.7050877414467871,False,True
1106,Miao,Ravi-1,0.4058388157894737,0.3440180154074425,0.3255813953488372,0.4313725490196078,-0.1577233170360112,ICA,0.1,Miao$\mapsto$Ravi-1,0.532487504805844,False,True
1107,Miao,Ravi-2,0.5514705882352942,0.5237579976689379,0.3636363636363636,0.44,-0.0829184989234173,ICA,0.1,Miao$\mapsto$Ravi-2,0.5648000000000001,False,True
1108,Miao,Snyder,0.2448979591836734,0.2367605574925345,0.125,0.3333333333333333,-0.408248290463863,ICA,0.1,Miao$\mapsto$Snyder,0.5555555555555555,False,True
1109,Miao,Zhao,0.525974025974026,0.584476131672714,0.3478260869565217,0.4,-0.2064559096370036,ICA,0.1,Miao$\mapsto$Zhao,0.5072000000000001,False,True
1110,Riaz,Allen,0.6834319526627219,0.4403066717115185,0.5185185185185186,0.6666666666666666,0.2645751311064591,ICA,0.1,Riaz$\mapsto$Allen,0.5555555555555556,True,False
1111,Riaz,Choueiri,0.6923076923076924,0.2406746031746031,0.4,0.625,0.2219167619785609,ICA,0.1,Riaz$\mapsto$Choueiri,0.6953125,False,True
1112,Riaz,Gide,0.8121212121212121,0.8529153438940268,0.676470588235294,0.6986301369863014,0.4334505613439544,ICA,0.1,Riaz$\mapsto$Gide,0.5045974854569337,True,False
1113,Riaz,Hugo,0.369047619047619,0.4555474819746593,0.32,0.3461538461538461,-0.3003124875651863,ICA,0.1,Riaz$\mapsto$Hugo,0.5029585798816568,False,True
1114,Riaz,IMVigor210,0.5714194373401534,0.2739864725413102,0.36,0.5704697986577181,0.0946399969987039,ICA,0.1,Riaz$\mapsto$IMVigor210,0.6477636142516103,False,True
1115,Riaz,IMmotion150,0.6948005698005699,0.4504975878510416,0.5309734513274336,0.6787878787878788,0.3028871591264774,ICA,0.1,Riaz$\mapsto$IMmotion150,0.5874380165289257,True,False
1116,Riaz,Kim,0.7348484848484849,0.6018607237864719,0.5,0.6444444444444445,0.2696799449852968,ICA,0.1,Riaz$\mapsto$Kim,0.6088888888888889,True,False
1117,Riaz,Liu,0.558388765705839,0.4779618287447229,0.4318181818181818,0.5327102803738317,0.0383722632254192,ICA,0.1,Riaz$\mapsto$Liu,0.5272949602585378,True,False
1118,Riaz,Freeman,0.4924242424242424,0.4565250822676064,0.4615384615384615,0.5882352941176471,0.1324102244257124,ICA,0.1,Riaz$\mapsto$Freeman,0.5432525951557093,True,False
1119,Riaz,Miao,0.4333333333333333,0.2402930402930403,0.1818181818181818,0.4705882352941176,-0.2065835610032116,ICA,0.1,Riaz$\mapsto$Miao,0.5847750865051904,False,True
1120,Riaz,Rose,0.5873287671232877,0.2405633951843156,0.3529411764705882,0.6292134831460674,0.1622051799511537,ICA,0.1,Riaz$\mapsto$Rose,0.7050877414467871,False,True
1121,Riaz,Ravi-1,0.5941611842105263,0.4518039913072578,0.5238095238095238,0.6078431372549019,0.1981650046674767,ICA,0.1,Riaz$\mapsto$Ravi-1,0.532487504805844,True,False
1122,Riaz,Ravi-2,0.4485294117647058,0.3090056322872399,0.4444444444444445,0.6,0.140028008402801,ICA,0.1,Riaz$\mapsto$Ravi-2,0.5648000000000001,True,False
1123,Riaz,Snyder,0.7551020408163265,0.638728314292224,0.6666666666666665,0.7142857142857143,0.4719399037242694,ICA,0.1,Riaz$\mapsto$Snyder,0.5555555555555555,True,False
1124,Riaz,Zhao,0.4740259740259739,0.4936736035155007,0.5454545454545454,0.6,0.1883116883116883,ICA,0.1,Riaz$\mapsto$Zhao,0.5072000000000001,True,False
1125,Rose,Allen,0.6834319526627219,0.4403066717115185,0.5185185185185186,0.6666666666666666,0.2645751311064591,ICA,0.1,Rose$\mapsto$Allen,0.5555555555555556,True,False
1126,Rose,Choueiri,0.6923076923076924,0.2406746031746031,0.4,0.625,0.2219167619785609,ICA,0.1,Rose$\mapsto$Choueiri,0.6953125,False,True
1127,Rose,Gide,0.8121212121212121,0.8529153438940268,0.6956521739130435,0.7123287671232876,0.4561518115267269,ICA,0.1,Rose$\mapsto$Gide,0.5045974854569337,True,False
1128,Rose,Hugo,0.369047619047619,0.4555474819746593,0.3076923076923076,0.3076923076923077,-0.3809523809523809,ICA,0.1,Rose$\mapsto$Hugo,0.5029585798816568,False,True
1129,Rose,IMVigor210,0.5714194373401534,0.2739864725413102,0.3529411764705882,0.5570469798657718,0.079729011489033,ICA,0.1,Rose$\mapsto$IMVigor210,0.6477636142516103,False,True
1130,Rose,IMmotion150,0.6948005698005699,0.4504975878510416,0.5423728813559322,0.6727272727272727,0.314178785462394,ICA,0.1,Rose$\mapsto$IMmotion150,0.5874380165289257,True,False
1131,Rose,Kim,0.7348484848484849,0.6018607237864719,0.4848484848484849,0.6222222222222222,0.241746889207614,ICA,0.1,Rose$\mapsto$Kim,0.6088888888888889,True,False
1132,Rose,Liu,0.558388765705839,0.4779618287447229,0.4318181818181818,0.5327102803738317,0.0383722632254192,ICA,0.1,Rose$\mapsto$Liu,0.5272949602585378,True,False
1133,Rose,Freeman,0.4924242424242424,0.4565250822676064,0.4615384615384615,0.5882352941176471,0.1324102244257124,ICA,0.1,Rose$\mapsto$Freeman,0.5432525951557093,True,False
1134,Rose,Miao,0.4333333333333333,0.2402930402930403,0.1666666666666666,0.4117647058823529,-0.2777460299317654,ICA,0.1,Rose$\mapsto$Miao,0.5847750865051904,False,True
1135,Rose,Riaz,0.6341463414634146,0.4377696999681251,0.3529411764705882,0.5686274509803921,0.1280455542244226,ICA,0.1,Rose$\mapsto$Riaz,0.6847366397539408,False,True
1136,Rose,Ravi-1,0.5941611842105263,0.4518039913072578,0.5287356321839081,0.5980392156862745,0.192587280915757,ICA,0.1,Rose$\mapsto$Ravi-1,0.532487504805844,True,False
1137,Rose,Ravi-2,0.4485294117647058,0.3090056322872399,0.4444444444444445,0.6,0.140028008402801,ICA,0.1,Rose$\mapsto$Ravi-2,0.5648000000000001,True,False
1138,Rose,Snyder,0.7551020408163265,0.638728314292224,0.631578947368421,0.6666666666666666,0.408248290463863,ICA,0.1,Rose$\mapsto$Snyder,0.5555555555555555,True,False
1139,Rose,Zhao,0.4740259740259739,0.4936736035155007,0.5454545454545454,0.6,0.1883116883116883,ICA,0.1,Rose$\mapsto$Zhao,0.5072000000000001,True,False
1140,Ravi-1,Allen,0.6834319526627219,0.4403066717115185,0.5,0.6410256410256411,0.223606797749979,ICA,0.1,Ravi-1$\mapsto$Allen,0.5555555555555556,True,False
1141,Ravi-1,Choueiri,0.6923076923076924,0.2406746031746031,0.5454545454545454,0.6875,0.4803844614152613,ICA,0.1,Ravi-1$\mapsto$Choueiri,0.6953125,False,True
1142,Ravi-1,Gide,0.8121212121212121,0.8529153438940268,0.7042253521126761,0.7123287671232876,0.4462347715081049,ICA,0.1,Ravi-1$\mapsto$Gide,0.5045974854569337,True,False
1143,Ravi-1,Hugo,0.369047619047619,0.4555474819746593,0.3703703703703704,0.3461538461538461,-0.3086066999241838,ICA,0.1,Ravi-1$\mapsto$Hugo,0.5029585798816568,False,True
1144,Ravi-1,IMVigor210,0.5714194373401534,0.2739864725413102,0.3490566037735849,0.5369127516778524,0.0662605717289475,ICA,0.1,Ravi-1$\mapsto$IMVigor210,0.6477636142516103,False,True
1145,Ravi-1,IMmotion150,0.6948005698005699,0.4504975878510416,0.5669291338582677,0.6666666666666666,0.3477426474583803,ICA,0.1,Ravi-1$\mapsto$IMmotion150,0.5874380165289257,True,False
1146,Ravi-1,Kim,0.7348484848484849,0.6018607237864719,0.4571428571428571,0.5777777777777777,0.1876533987425963,ICA,0.1,Ravi-1$\mapsto$Kim,0.6088888888888889,False,True
1147,Ravi-1,Liu,0.558388765705839,0.4779618287447229,0.4444444444444445,0.5327102803738317,0.0472384199504743,ICA,0.1,Ravi-1$\mapsto$Liu,0.5272949602585378,True,False
1148,Ravi-1,Freeman,0.4924242424242424,0.4565250822676064,0.4615384615384615,0.5882352941176471,0.1324102244257124,ICA,0.1,Ravi-1$\mapsto$Freeman,0.5432525951557093,True,False
1149,Ravi-1,Miao,0.4333333333333333,0.2402930402930403,0.4285714285714285,0.5294117647058824,0.0912870929175276,ICA,0.1,Ravi-1$\mapsto$Miao,0.5847750865051904,False,True
1150,Ravi-1,Riaz,0.6341463414634146,0.4377696999681251,0.3529411764705882,0.5686274509803921,0.1280455542244226,ICA,0.1,Ravi-1$\mapsto$Riaz,0.6847366397539408,False,True
1151,Ravi-1,Rose,0.5873287671232877,0.2405633951843156,0.3214285714285714,0.5730337078651685,0.1064085239659057,ICA,0.1,Ravi-1$\mapsto$Rose,0.7050877414467871,False,True
1152,Ravi-1,Ravi-2,0.4485294117647058,0.3090056322872399,0.4210526315789474,0.56,0.0829184989234173,ICA,0.1,Ravi-1$\mapsto$Ravi-2,0.5648000000000001,False,True
1153,Ravi-1,Snyder,0.7551020408163265,0.638728314292224,0.631578947368421,0.6666666666666666,0.408248290463863,ICA,0.1,Ravi-1$\mapsto$Snyder,0.5555555555555555,True,False
1154,Ravi-1,Zhao,0.4740259740259739,0.4936736035155007,0.5833333333333334,0.6,0.2064559096370036,ICA,0.1,Ravi-1$\mapsto$Zhao,0.5072000000000001,True,False
1155,Ravi-2,Allen,0.3165680473372781,0.2409714727816861,0.2857142857142857,0.358974358974359,-0.2559453484444957,ICA,0.1,Ravi-2$\mapsto$Allen,0.5555555555555556,False,True
1156,Ravi-2,Choueiri,0.3076923076923076,0.1317275317275317,0.0,0.3125,-0.4803844614152613,ICA,0.1,Ravi-2$\mapsto$Choueiri,0.6953125,False,True
1157,Ravi-2,Gide,0.1878787878787879,0.3829954357971201,0.35,0.2876712328767123,-0.4378787878787878,ICA,0.1,Ravi-2$\mapsto$Gide,0.5045974854569337,False,True
1158,Ravi-2,Hugo,0.630952380952381,0.664180047414356,0.6153846153846153,0.6153846153846154,0.238095238095238,ICA,0.1,Ravi-2$\mapsto$Hugo,0.5029585798816568,True,False
1159,Ravi-2,IMVigor210,0.4285805626598465,0.1975452457996282,0.2592592592592593,0.4630872483221476,-0.092306776573334,ICA,0.1,Ravi-2$\mapsto$IMVigor210,0.6477636142516103,False,True
1160,Ravi-2,IMmotion150,0.3051994301994301,0.2057214312292988,0.1732283464566929,0.3636363636363636,-0.3200592244065259,ICA,0.1,Ravi-2$\mapsto$IMmotion150,0.5874380165289257,False,True
1161,Ravi-2,Kim,0.2651515151515151,0.1804810821972523,0.1874999999999999,0.4222222222222222,-0.2359699518621347,ICA,0.1,Ravi-2$\mapsto$Kim,0.6088888888888889,False,True
1162,Ravi-2,Liu,0.4416112342941611,0.3939814925309072,0.4242424242424242,0.4672897196261682,-0.0472384199504743,ICA,0.1,Ravi-2$\mapsto$Liu,0.5272949602585378,False,True
1163,Ravi-2,Freeman,0.5075757575757576,0.4930111550582424,0.3749999999999999,0.4117647058823529,-0.1324102244257124,ICA,0.1,Ravi-2$\mapsto$Freeman,0.5432525951557093,False,True
1164,Ravi-2,Miao,0.5666666666666667,0.2964835164835164,0.3076923076923077,0.4705882352941176,-0.0912870929175276,ICA,0.1,Ravi-2$\mapsto$Miao,0.5847750865051904,False,True
1165,Ravi-2,Riaz,0.3658536585365853,0.1623798250482208,0.2222222222222222,0.4509803921568627,-0.1084774381916483,ICA,0.1,Ravi-2$\mapsto$Riaz,0.6847366397539408,False,True
1166,Ravi-2,Rose,0.4126712328767123,0.1785636925767247,0.2153846153846154,0.4269662921348314,-0.1064085239659057,ICA,0.1,Ravi-2$\mapsto$Rose,0.7050877414467871,False,True
1167,Ravi-2,Ravi-1,0.4058388157894737,0.3440180154074425,0.3294117647058823,0.4411764705882353,-0.1427811802663682,ICA,0.1,Ravi-2$\mapsto$Ravi-1,0.532487504805844,False,True
1168,Ravi-2,Snyder,0.2448979591836734,0.2367605574925345,0.125,0.3333333333333333,-0.408248290463863,ICA,0.1,Ravi-2$\mapsto$Snyder,0.5555555555555555,False,True
1169,Ravi-2,Zhao,0.525974025974026,0.584476131672714,0.3478260869565217,0.4,-0.2064559096370036,ICA,0.1,Ravi-2$\mapsto$Zhao,0.5072000000000001,False,True
1170,Snyder,Allen,0.6834319526627219,0.4403066717115185,0.5185185185185186,0.6666666666666666,0.2645751311064591,ICA,0.1,Snyder$\mapsto$Allen,0.5555555555555556,True,False
1171,Snyder,Choueiri,0.6923076923076924,0.2406746031746031,0.4,0.625,0.2219167619785609,ICA,0.1,Snyder$\mapsto$Choueiri,0.6953125,False,True
1172,Snyder,Gide,0.8121212121212121,0.8529153438940268,0.6956521739130435,0.7123287671232876,0.4561518115267269,ICA,0.1,Snyder$\mapsto$Gide,0.5045974854569337,True,False
1173,Snyder,Hugo,0.369047619047619,0.4555474819746593,0.3076923076923076,0.3076923076923077,-0.3809523809523809,ICA,0.1,Snyder$\mapsto$Hugo,0.5029585798816568,False,True
1174,Snyder,IMVigor210,0.5714194373401534,0.2739864725413102,0.3529411764705882,0.5570469798657718,0.079729011489033,ICA,0.1,Snyder$\mapsto$IMVigor210,0.6477636142516103,False,True
1175,Snyder,IMmotion150,0.6948005698005699,0.4504975878510416,0.5423728813559322,0.6727272727272727,0.314178785462394,ICA,0.1,Snyder$\mapsto$IMmotion150,0.5874380165289257,True,False
1176,Snyder,Kim,0.7348484848484849,0.6018607237864719,0.4705882352941177,0.6,0.2144610271343958,ICA,0.1,Snyder$\mapsto$Kim,0.6088888888888889,False,True
1177,Snyder,Liu,0.558388765705839,0.4779618287447229,0.4318181818181818,0.5327102803738317,0.0383722632254192,ICA,0.1,Snyder$\mapsto$Liu,0.5272949602585378,True,False
1178,Snyder,Freeman,0.4924242424242424,0.4565250822676064,0.4615384615384615,0.5882352941176471,0.1324102244257124,ICA,0.1,Snyder$\mapsto$Freeman,0.5432525951557093,True,False
1179,Snyder,Miao,0.4333333333333333,0.2402930402930403,0.1666666666666666,0.4117647058823529,-0.2777460299317654,ICA,0.1,Snyder$\mapsto$Miao,0.5847750865051904,False,True
1180,Snyder,Riaz,0.6341463414634146,0.4377696999681251,0.3529411764705882,0.5686274509803921,0.1280455542244226,ICA,0.1,Snyder$\mapsto$Riaz,0.6847366397539408,False,True
1181,Snyder,Rose,0.5873287671232877,0.2405633951843156,0.3529411764705882,0.6292134831460674,0.1622051799511537,ICA,0.1,Snyder$\mapsto$Rose,0.7050877414467871,False,True
1182,Snyder,Ravi-1,0.5941611842105263,0.4518039913072578,0.5287356321839081,0.5980392156862745,0.192587280915757,ICA,0.1,Snyder$\mapsto$Ravi-1,0.532487504805844,True,False
1183,Snyder,Ravi-2,0.4485294117647058,0.3090056322872399,0.4444444444444445,0.6,0.140028008402801,ICA,0.1,Snyder$\mapsto$Ravi-2,0.5648000000000001,True,False
1184,Snyder,Zhao,0.4740259740259739,0.4936736035155007,0.5454545454545454,0.6,0.1883116883116883,ICA,0.1,Snyder$\mapsto$Zhao,0.5072000000000001,True,False
1185,Zhao,Allen,0.6834319526627219,0.4403066717115185,0.5517241379310345,0.6666666666666666,0.2948839123097942,ICA,0.1,Zhao$\mapsto$Allen,0.5555555555555556,True,False
1186,Zhao,Choueiri,0.6923076923076924,0.2406746031746031,0.5454545454545454,0.6875,0.4803844614152613,ICA,0.1,Zhao$\mapsto$Choueiri,0.6953125,False,True
1187,Zhao,Gide,0.8121212121212121,0.8529153438940268,0.7042253521126761,0.7123287671232876,0.4462347715081049,ICA,0.1,Zhao$\mapsto$Gide,0.5045974854569337,True,False
1188,Zhao,Hugo,0.369047619047619,0.4555474819746593,0.3703703703703704,0.3461538461538461,-0.3086066999241838,ICA,0.1,Zhao$\mapsto$Hugo,0.5029585798816568,False,True
1189,Zhao,IMVigor210,0.5714194373401534,0.2739864725413102,0.3551401869158879,0.5369127516778524,0.0749322583943571,ICA,0.1,Zhao$\mapsto$IMVigor210,0.6477636142516103,False,True
1190,Zhao,IMmotion150,0.6948005698005699,0.4504975878510416,0.5454545454545454,0.6363636363636364,0.3086616463681204,ICA,0.1,Zhao$\mapsto$IMmotion150,0.5874380165289257,True,False
1191,Zhao,Kim,0.7348484848484849,0.6018607237864719,0.4571428571428571,0.5777777777777777,0.1876533987425963,ICA,0.1,Zhao$\mapsto$Kim,0.6088888888888889,False,True
1192,Zhao,Liu,0.558388765705839,0.4779618287447229,0.4444444444444445,0.5327102803738317,0.0472384199504743,ICA,0.1,Zhao$\mapsto$Liu,0.5272949602585378,True,False
1193,Zhao,Freeman,0.4924242424242424,0.4565250822676064,0.4615384615384615,0.5882352941176471,0.1324102244257124,ICA,0.1,Zhao$\mapsto$Freeman,0.5432525951557093,True,False
1194,Zhao,Miao,0.4333333333333333,0.2402930402930403,0.4285714285714285,0.5294117647058824,0.0912870929175276,ICA,0.1,Zhao$\mapsto$Miao,0.5847750865051904,False,True
1195,Zhao,Riaz,0.6341463414634146,0.4377696999681251,0.3428571428571428,0.5490196078431373,0.1084774381916483,ICA,0.1,Zhao$\mapsto$Riaz,0.6847366397539408,False,True
1196,Zhao,Rose,0.5873287671232877,0.2405633951843156,0.3214285714285714,0.5730337078651685,0.1064085239659057,ICA,0.1,Zhao$\mapsto$Rose,0.7050877414467871,False,True
1197,Zhao,Ravi-1,0.5941611842105263,0.4518039913072578,0.5168539325842696,0.5784313725490197,0.1622214211307625,ICA,0.1,Zhao$\mapsto$Ravi-1,0.532487504805844,True,False
1198,Zhao,Ravi-2,0.4485294117647058,0.3090056322872399,0.4210526315789474,0.56,0.0829184989234173,ICA,0.1,Zhao$\mapsto$Ravi-2,0.5648000000000001,False,True
1199,Zhao,Snyder,0.7551020408163265,0.638728314292224,0.631578947368421,0.6666666666666666,0.408248290463863,ICA,0.1,Zhao$\mapsto$Snyder,0.5555555555555555,True,False
1200,Allen,Choueiri,0.717948717948718,0.2601190476190476,0.0,0.625,-0.2307692307692307,CTLA4,0.1,Allen$\mapsto$Choueiri,0.6953125,False,True
1201,Allen,Gide,0.6962121212121212,0.7181432847492443,0.4745762711864406,0.5753424657534246,0.2251337707237686,CTLA4,0.1,Allen$\mapsto$Gide,0.5045974854569337,True,False
1202,Allen,Hugo,0.3571428571428571,0.4520421321435926,0.4799999999999999,0.5,0.0120124995026074,CTLA4,0.1,Allen$\mapsto$Hugo,0.5029585798816568,False,True
1203,Allen,IMVigor210,0.5164322250639386,0.2301850555338856,0.3450704225352112,0.3758389261744966,-0.0051670929624348,CTLA4,0.1,Allen$\mapsto$IMVigor210,0.6477636142516103,False,True
1204,Allen,IMmotion150,0.6381766381766382,0.3746815920633826,0.5098039215686275,0.5454545454545454,0.2345256689091609,CTLA4,0.1,Allen$\mapsto$IMmotion150,0.5874380165289257,False,True
1205,Allen,Kim,0.6565656565656565,0.3459863752248608,0.5,0.6888888888888889,0.2869449118648753,CTLA4,0.1,Allen$\mapsto$Kim,0.6088888888888889,True,False
1206,Allen,Liu,0.5332594235033259,0.4941691516603465,0.3384615384615385,0.5981308411214953,0.0831282706568158,CTLA4,0.1,Allen$\mapsto$Liu,0.5272949602585378,True,False
1207,Allen,Freeman,0.4886363636363636,0.3597326197477346,0.1333333333333333,0.6176470588235294,-0.0127639930177913,CTLA4,0.1,Allen$\mapsto$Freeman,0.5432525951557093,True,False
1208,Allen,Miao,0.5833333333333333,0.3011660561660562,0.5000000000000001,0.5294117647058824,0.2065835610032116,CTLA4,0.1,Allen$\mapsto$Miao,0.5847750865051904,False,True
1209,Allen,Riaz,0.7280487804878049,0.3429522492757786,0.5185185185185185,0.7450980392156863,0.384136662673268,CTLA4,0.1,Allen$\mapsto$Riaz,0.6847366397539408,True,False
1210,Allen,Rose,0.529109589041096,0.2458037278228756,0.2926829268292683,0.348314606741573,0.0090120571860821,CTLA4,0.1,Allen$\mapsto$Rose,0.7050877414467871,False,True
1211,Allen,Ravi-1,0.6348684210526315,0.4962943447717439,0.5471698113207547,0.5294117647058824,0.1577233170360112,CTLA4,0.1,Allen$\mapsto$Ravi-1,0.532487504805844,False,True
1212,Allen,Ravi-2,0.4375,0.2687209975696817,0.3157894736842105,0.48,-0.0898283738337021,CTLA4,0.1,Allen$\mapsto$Ravi-2,0.5648000000000001,False,True
1213,Allen,Snyder,0.4846938775510204,0.3193974442924022,0.4,0.4285714285714285,-0.0693375245281536,CTLA4,0.1,Allen$\mapsto$Snyder,0.5555555555555555,False,True
1214,Allen,Zhao,0.5324675324675325,0.4322477529455863,0.0,0.56,0.0,CTLA4,0.1,Allen$\mapsto$Zhao,0.5072000000000001,True,False
1215,Choueiri,Allen,0.7041420118343196,0.4557892457913202,0.5789473684210525,0.5897435897435898,0.3023715784073818,CTLA4,0.1,Choueiri$\mapsto$Allen,0.5555555555555556,True,False
1216,Choueiri,Gide,0.6962121212121212,0.7181432847492443,0.6944444444444444,0.6986301369863014,0.4141356516320439,CTLA4,0.1,Choueiri$\mapsto$Gide,0.5045974854569337,True,False
1217,Choueiri,Hugo,0.3571428571428571,0.4520421321435926,0.4848484848484848,0.3461538461538461,-0.3880141219409875,CTLA4,0.1,Choueiri$\mapsto$Hugo,0.5029585798816568,False,True
1218,Choueiri,IMVigor210,0.5164322250639386,0.2301850555338856,0.3613707165109033,0.3120805369127516,0.0059952195941451,CTLA4,0.1,Choueiri$\mapsto$IMVigor210,0.6477636142516103,False,True
1219,Choueiri,IMmotion150,0.6381766381766382,0.3746815920633826,0.4761904761904763,0.4,0.1507081167123709,CTLA4,0.1,Choueiri$\mapsto$IMmotion150,0.5874380165289257,False,True
1220,Choueiri,Kim,0.6565656565656565,0.3459863752248608,0.5116279069767442,0.5333333333333333,0.2966966575094732,CTLA4,0.1,Choueiri$\mapsto$Kim,0.6088888888888889,False,True
1221,Choueiri,Liu,0.5332594235033259,0.4941691516603465,0.4301075268817205,0.5046728971962616,0.002875696668548,CTLA4,0.1,Choueiri$\mapsto$Liu,0.5272949602585378,False,True
1222,Choueiri,Freeman,0.4886363636363636,0.3597326197477346,0.4,0.6470588235294118,0.1706971854997297,CTLA4,0.1,Choueiri$\mapsto$Freeman,0.5432525951557093,True,False
1223,Choueiri,Miao,0.5833333333333333,0.3011660561660562,0.4761904761904761,0.3529411764705882,0.1613743060919757,CTLA4,0.1,Choueiri$\mapsto$Miao,0.5847750865051904,False,True
1224,Choueiri,Riaz,0.7280487804878049,0.3429522492757786,0.4324324324324324,0.5882352941176471,0.2677316133783383,CTLA4,0.1,Choueiri$\mapsto$Riaz,0.6847366397539408,False,True
1225,Choueiri,Rose,0.529109589041096,0.2458037278228756,0.2637362637362637,0.247191011235955,-0.119194951232077,CTLA4,0.1,Choueiri$\mapsto$Rose,0.7050877414467871,False,True
1226,Choueiri,Ravi-1,0.6348684210526315,0.4962943447717439,0.532258064516129,0.4313725490196078,0.0535716562476947,CTLA4,0.1,Choueiri$\mapsto$Ravi-1,0.532487504805844,False,True
1227,Choueiri,Ravi-2,0.4375,0.2687209975696817,0.3636363636363636,0.44,-0.0829184989234173,CTLA4,0.1,Choueiri$\mapsto$Ravi-2,0.5648000000000001,False,True
1228,Choueiri,Snyder,0.4846938775510204,0.3193974442924022,0.4545454545454545,0.4285714285714285,0.0,CTLA4,0.1,Choueiri$\mapsto$Snyder,0.5555555555555555,False,True
1229,Choueiri,Zhao,0.5324675324675325,0.4322477529455863,0.2666666666666666,0.56,0.0527534961339997,CTLA4,0.1,Choueiri$\mapsto$Zhao,0.5072000000000001,True,False
1230,Gide,Allen,0.7041420118343196,0.4557892457913202,0.5789473684210525,0.5897435897435898,0.3023715784073818,CTLA4,0.1,Gide$\mapsto$Allen,0.5555555555555556,True,False
1231,Gide,Choueiri,0.717948717948718,0.2601190476190476,0.5,0.75,0.3670584895244009,CTLA4,0.1,Gide$\mapsto$Choueiri,0.6953125,True,False
1232,Gide,Hugo,0.3571428571428571,0.4520421321435926,0.5,0.3846153846153846,-0.2828894749305018,CTLA4,0.1,Gide$\mapsto$Hugo,0.5029585798816568,False,True
1233,Gide,IMVigor210,0.5164322250639386,0.2301850555338856,0.3625,0.3154362416107382,0.0109916819864344,CTLA4,0.1,Gide$\mapsto$IMVigor210,0.6477636142516103,False,True
1234,Gide,IMmotion150,0.6381766381766382,0.3746815920633826,0.4787234042553192,0.406060606060606,0.1590162638259752,CTLA4,0.1,Gide$\mapsto$IMmotion150,0.5874380165289257,False,True
1235,Gide,Kim,0.6565656565656565,0.3459863752248608,0.5116279069767442,0.5333333333333333,0.2966966575094732,CTLA4,0.1,Gide$\mapsto$Kim,0.6088888888888889,False,True
1236,Gide,Liu,0.5332594235033259,0.4941691516603465,0.4347826086956521,0.514018691588785,0.0176259722623415,CTLA4,0.1,Gide$\mapsto$Liu,0.5272949602585378,False,True
1237,Gide,Freeman,0.4886363636363636,0.3597326197477346,0.4,0.6470588235294118,0.1706971854997297,CTLA4,0.1,Gide$\mapsto$Freeman,0.5432525951557093,True,False
1238,Gide,Miao,0.5833333333333333,0.3011660561660562,0.4761904761904761,0.3529411764705882,0.1613743060919757,CTLA4,0.1,Gide$\mapsto$Miao,0.5847750865051904,False,True
1239,Gide,Riaz,0.7280487804878049,0.3429522492757786,0.3888888888888889,0.5686274509803921,0.1878984197248194,CTLA4,0.1,Gide$\mapsto$Riaz,0.6847366397539408,False,True
1240,Gide,Rose,0.529109589041096,0.2458037278228756,0.2637362637362637,0.247191011235955,-0.119194951232077,CTLA4,0.1,Gide$\mapsto$Rose,0.7050877414467871,False,True
1241,Gide,Ravi-1,0.6348684210526315,0.4962943447717439,0.532258064516129,0.4313725490196078,0.0535716562476947,CTLA4,0.1,Gide$\mapsto$Ravi-1,0.532487504805844,False,True
1242,Gide,Ravi-2,0.4375,0.2687209975696817,0.3636363636363636,0.44,-0.0829184989234173,CTLA4,0.1,Gide$\mapsto$Ravi-2,0.5648000000000001,False,True
1243,Gide,Snyder,0.4846938775510204,0.3193974442924022,0.4545454545454545,0.4285714285714285,0.0,CTLA4,0.1,Gide$\mapsto$Snyder,0.5555555555555555,False,True
1244,Gide,Zhao,0.5324675324675325,0.4322477529455863,0.2666666666666666,0.56,0.0527534961339997,CTLA4,0.1,Gide$\mapsto$Zhao,0.5072000000000001,True,False
1245,Hugo,Allen,0.2958579881656805,0.2333025515787782,0.3157894736842105,0.3333333333333333,-0.2645751311064591,CTLA4,0.1,Hugo$\mapsto$Allen,0.5555555555555556,False,True
1246,Hugo,Choueiri,0.282051282051282,0.1276871276871277,0.375,0.375,0.2307692307692307,CTLA4,0.1,Hugo$\mapsto$Choueiri,0.6953125,False,True
1247,Hugo,Gide,0.3037878787878788,0.4280779000839547,0.5684210526315789,0.4383561643835616,-0.2003230479460974,CTLA4,0.1,Hugo$\mapsto$Gide,0.5045974854569337,False,True
1248,Hugo,IMVigor210,0.4835677749360614,0.2189062030443061,0.2631578947368421,0.6241610738255033,0.0147906335349682,CTLA4,0.1,Hugo$\mapsto$IMVigor210,0.6477636142516103,False,True
