	train_cohort	test_cohort	ROC	PRC	F1	ACC	MCC
217	SU2CLC2	Miao	0.31666666666666665	0.21265678765678767	0.0	0.7058823529411765	0.0
218	SU2CLC2	Riaz	0.5341463414634147	0.2656512704818175	0.3157894736842105	0.7450980392156863	0.16003048490072438
219	SU2CLC2	Rose	0.5941780821917808	0.2509176091061342	0.09090909090909091	0.7752808988764045	-0.009178293625973154
220	SU2CLC2	SU2CLC1	0.591282894736842	0.4364783947756812	0.4878048780487805	0.5882352941176471	0.1477153739830042
221	SU2CLC2	SU2CLC2	0.9779411764705882	0.9642045454545455	0.9333333333333333	0.96	0.9090593428863095
222	SU2CLC2	Snyder	0.2346938775510204	0.2241534026197892	0.0	0.6666666666666666	0.0
223	SU2CLC2	Zhao	0.7532467532467533	0.8124886759111358	0.0	0.56	0.0
224	Snyder	Allen	0.5532544378698224	0.35536209914093314	0.0	0.6666666666666666	0.0
225	Snyder	Choueiri	0.5897435897435896	0.46504884004884006	0.0	0.8125	0.0
226	Snyder	Gide	0.5666666666666667	0.5568470102347747	0.0	0.4520547945205479	0.0
227	Snyder	Hugo	0.4642857142857143	0.5688183993733192	0.0	0.46153846153846156	0.0
228	Snyder	IMVigor210	0.5078005115089514	0.22734895024768995	0.0	0.7583892617449665	-0.06342301283162168
229	Snyder	IMmotion150	0.50997150997151	0.3005321820154385	0.0	0.7090909090909091	0.0
230	Snyder	Kim	0.48232323232323226	0.23792064763810183	0.0	0.7333333333333333	0.0
231	Snyder	Liu	0.5081300813008129	0.4215438434148014	0.0	0.616822429906542	0.0
232	Snyder	MGH	0.41666666666666663	0.29225618155678573	0.0	0.6470588235294118	0.0
233	Snyder	Miao	0.55	0.2826731601731602	0.0	0.7058823529411765	0.0
234	Snyder	Riaz	0.4902439024390244	0.1962840590122742	0.0	0.803921568627451	0.0
