	train_cohort	test_cohort	ROC	PRC	F1	ACC	MCC
197	SU2CLC1	IMmotion150	0.660968660968661	0.44161267762958206	0.4418604651162791	0.7090909090909091	0.2518230521340519
198	SU2CLC1	Kim	0.861111111111111	0.7182925734396324	0.6153846153846153	0.7777777777777778	0.46313624586844604
199	SU2CLC1	Liu	0.6082779009608278	0.48338675406812004	0.3384615384615385	0.5981308411214953	0.08312827065681588
200	SU2CLC1	MGH	0.696969696969697	0.4621373248211483	0.4	0.6470588235294118	0.1706971854997297
201	SU2CLC1	Miao	0.55	0.31792748917748914	0.28571428571428575	0.7058823529411765	0.1649915822768611
202	SU2CLC1	Riaz	0.6634146341463415	0.5474618737185863	0.37837837837837834	0.5490196078431373	0.16878732147764805
203	SU2CLC1	Rose	0.6147260273972603	0.2338974625635355	0.27586206896551724	0.7640449438202247	0.13777227241389065
204	SU2CLC1	SU2CLC1	0.9066611842105263	0.8301799274509719	0.7894736842105263	0.8431372549019608	0.6644736842105263
205	SU2CLC1	SU2CLC2	0.5367647058823529	0.35601952633560185	0.5333333333333333	0.72	0.3361227822436775
206	SU2CLC1	Snyder	0.7448979591836735	0.639149447657851	0.0	0.6666666666666666	0.0
207	SU2CLC1	Zhao	0.37012987012987014	0.4799310317390568	0.3076923076923077	0.64	0.33267391956523024
208	SU2CLC2	Allen	0.45857988165680474	0.3810181058526781	0.37499999999999994	0.48717948717948717	-0.03627381250550058
209	SU2CLC2	Choueiri	0.282051282051282	0.12684352684352684	0.0	0.75	-0.12403473458920847
210	SU2CLC2	Gide	0.4022727272727273	0.4866304165654848	0.37142857142857144	0.3972602739726027	-0.19234987159632902
211	SU2CLC2	Hugo	0.7023809523809523	0.7566365841208278	0.6666666666666666	0.6538461538461539	0.3086066999241838
212	SU2CLC2	IMVigor210	0.5674552429667519	0.3155001765821819	0.18691588785046728	0.7080536912751678	0.02609596034776824
213	SU2CLC2	IMmotion150	0.5316951566951567	0.2993658923808893	0.039999999999999994	0.7090909090909091	0.05099489960831974
214	SU2CLC2	Kim	0.6338383838383839	0.4452794314582739	0.3636363636363636	0.6888888888888889	0.16116459280507606
